"","rAc","res"
"57",0.788514196571811,-0.00437251627166665
"58",0.504996449347875,0.030148420291001
"59",0.492965433753478,0.0398820260358336
"60",0.789347413400679,-0.00707352699111236
"61",0.689605192540387,0.0124515788544669
"62",0.719748643795016,0.0118100790123935
"63",0.539687503616399,0.033022083338211
"64",0.739012163187407,0.0065662204237827
"65",0.561786543610276,0.026240369119071
"66",0.80133265950242,0.000418048650870137
"67",0.637846528829286,0.0105728807680534
"68",0.218796239080988,0.0887084082800935
"69",0.693693925637277,0.00751267754274601
"70",0.768947286952008,0.00299797623522142
"71",0.825881920623628,-0.00567452158304258
"72",0.542734781048563,0.0330267054766276
"73",0.660002828975749,0.018701997626055
"74",0.57909348000936,0.0318344643579199
"75",0.399433033101903,0.0601518686997784
"76",0.508613223582836,0.0392939645652125
"77",0.789822789266247,0.00738458644101606
"78",0.624805799265593,0.0212799818182115
"79",0.547930002234755,0.0462041650062679
"80",0.862040144089741,-0.0159985621855732
"81",0.6574924792998,0.0235807651394605
"82",0.208101641588315,0.0826660806570512
"83",0.519787719304861,0.0424345337467745
"84",0.522233732305594,0.0374657701611847
"85",0.52103423324603,0.0370996229627639
"86",0.709508202529201,0.0120401013915734
"87",0.682976594944831,0.00803717165576144
"88",0.983058416186749,-0.0308592588390967
"89",0.667909897530211,0.0160645870260779
"90",0.543676044782992,0.031820377524031
"91",0.676485775636912,0.0185408645406945
"92",0.785966846117253,0.00170765381093548
"93",0.669856757912561,0.0222089138995658
"94",0.690063142004638,0.0117201492978253
"95",0.687847133042835,0.023342121140372
"96",0.653132020881726,0.00930373236791157
"97",0.42812611795172,0.0408983612111524
"98",1.00095496679055,-0.0252207876544187
"99",0.74754337553738,0.0220534213719116
"100",0.637643287349662,0.024985156469992
"101",0.348751518698368,0.0641509068858292
"102",0.656566157526981,0.0243941071612687
"103",0.561860041738627,0.0223541498643439
"104",0.628108222805093,0.0281242520216117
"105",0.843054703633226,-0.00768555670937764
"106",0.807553239807204,-0.00467169639920182
"107",0.568012368309983,0.0354292116873762
"108",0.379070879187616,0.0597816210462136
"109",0.464608700062778,0.0503115640332154
"110",0.587660263628986,0.021386494670996
"111",0.650040154067753,0.0174849287504167
"112",1.2455732868553,-0.0545996112944972
"113",0.674471679160388,0.0114557233966749
"114",0.527625489314095,0.0475893261165475
"115",0.363104378846117,0.0539558918174939
"116",0.58092482426592,0.0197390998956547
"117",0.569150957265836,0.0401640935084938
"118",0.672968251368811,0.0225191613711941
"119",0.599441429292419,0.015853214846932
"120",0.674424187672288,0.0054918141449286
"121",0.730436390448552,0.00916624075583979
"122",0.800012869870928,-0.0174207473839645
"123",0.72180838098392,-0.0122810375510718
"124",0.584654158835999,0.0329678754694812
"125",0.810630230773704,-0.0105228289063107
"126",0.627055945512603,0.0212876734809258
"127",0.794024699604364,0.00690785770196149
"128",0.555693463875564,0.0364056945665083
"129",0.850734652803434,-0.00889237540644796
"130",0.503180636973312,0.0425155339305804
"131",0.71891911760211,0.00803330191659693
"132",0.665498973962589,0.0162843777282923
"133",0.906315083827114,-0.0231227385887094
"134",0.535070417641186,0.0424940972383863
"135",0.568195553305546,0.0310561231340139
"136",0.629182095965249,0.0283280095752908
"137",0.417419581504147,0.0595578457514325
"138",0.624897409321579,0.0233467564045501
"139",0.622161250156711,0.0188649078303365
"140",0.718766716691334,0.0085882955686205
"141",0.4570383613809,0.0383261184397152
"142",0.755696996001133,0.0138099004091577
"143",0.800826172539714,0.00695766480847349
"144",0.303917847812368,0.0713384786984763
"145",1.0077827508245,-0.0189578886168694
"146",0.605890706436044,0.0252643930284627
"147",0.535752472335279,0.0331178174082846
"148",0.759920110948595,0.00366750190453836
"149",0.781134330447256,-0.00592536297308047
"150",0.403254860351291,0.0546744163622665
"151",0.736807722305445,0.00282462373062631
"152",0.827233407450051,0.00666247452236443
"153",0.61344616667564,0.0259925931393653
"154",0.566081517479811,0.024718054375687
"155",0.633535533382029,0.0181546007800732
"156",0.779925586648608,-0.00156814904774235
"157",0.632315133932928,0.0206496497617871
"158",0.50815131972136,0.0316118977420018
"159",0.628464605000372,0.0150763320320104
"160",0.644109809854743,0.01843945679962
"161",0.674980041906324,0.00499387944318437
"162",0.653371086884528,0.0166332081070907
"163",0.583375014412519,0.0178477699025985
"164",0.45334565198745,0.0325578326620518
"165",0.735439138246749,0.0241491988050039
"166",0.694042807547614,0.0210235955337538
"167",0.648566286454748,0.0240705431790187
"168",0.823485901850811,0.00728705558538031
"169",0.848645553001901,-0.014280429318088
"170",0.586881004445429,0.0418232657679156
"171",0.871966395527707,-0.0233056251971238
"172",0.585324853950933,0.0265554339887437
"173",0.737083607346101,0.0137134737811773
"174",1.13748642096507,-0.045851776835533
"175",0.630776020665573,0.0207232917592571
"176",0.746488983764676,-0.00380852493285612
"177",0.624771952351286,0.0190734262185577
"178",0.540266077538756,0.0299437688086532
"179",0.538118422741046,0.0330375749305291
"180",0.594302348008478,0.0310267022643687
"181",0.721637655260963,0.0121521396059963
"182",0.771253014718461,0.003382509230273
"183",0.888299253139773,-0.0116413788415684
"184",0.631281541600186,0.0181817465227088
"185",0.788498530872378,0.00132228406893533
"186",0.547707181030863,0.0354113811778176
"187",0.689014969302645,0.017794846195353
"188",0.467104980688522,0.0411868259351293
"189",0.634409790935219,0.0380711268596584
"190",0.450205409496686,0.048916572099226
"191",0.826404454104765,-0.00586701430662777
"192",0.630192884517774,0.028224440138237
"193",0.507710620916111,0.0303451311001519
"194",0.509174515610297,0.0371679970998537
"195",0.7659471661233,-0.000413574048565514
"196",0.667116942150266,0.017548195639164
"197",0.671535631675904,0.00841944161549254
"198",0.625598867943357,0.0206688348878727
"199",0.714777918911914,0.0134610282899319
"200",0.926605084251741,-0.0110367993735756
"201",0.433340314456818,0.0476794343155495
"202",0.916777483101896,-0.0356556515399935
"203",0.822170811683444,0.00151201176949869
"204",0.868003358144586,-0.00959740443843002
"205",0.612116011733165,0.0339752254078463
"206",0.771543516643462,0.0110396803320841
"207",0.883864973279124,-0.0273699352461233
"208",0.694539913455714,0.00769872490728032
"209",0.657610123819159,0.00948749787103139
"210",0.728127243956862,0.0228580586913332
"211",0.505151195214879,0.040843255441909
"212",0.73257560590357,0.0124885835984809
